instrument_code,instrument_name,market_code,topic_role,topic_name,topic_parent,topic_enabled,topic_level,topic_role_in_hierarchy,topic_weight_in_hierarchy,stock_topic_weight,topic_description,group_status,mapping_status,research_version
2103,台橡,TPE,PRIMARY,化工原料／塑化報價,傳統產業材料,Y,A,核心,1,1.1,塑化、石化、化工原料與報價循環；不可只因使用化學品就歸入。,啟用,MATCHED,topic-universe-mapping.v1
2104,國際中橡,TPE,PRIMARY,化工原料／塑化報價,傳統產業材料,Y,A,核心,1,1.2,塑化、石化、化工原料與報價循環；不可只因使用化學品就歸入。,啟用,MATCHED,topic-universe-mapping.v1
2108,南帝,TPE,PRIMARY,化工原料／塑化報價,傳統產業材料,Y,A,核心,1,1.1,塑化、石化、化工原料與報價循環；不可只因使用化學品就歸入。,啟用,MATCHED,topic-universe-mapping.v1
4707,磐亞,TWO,PRIMARY,化工原料／塑化報價,傳統產業材料,Y,A,核心,1,1.0,塑化、石化、化工原料與報價循環；不可只因使用化學品就歸入。,啟用,MATCHED,topic-universe-mapping.v1
6505,台塑化,TPE,PRIMARY,化工原料／塑化報價,傳統產業材料,Y,A,核心,1,1.4,塑化、石化、化工原料與報價循環；不可只因使用化學品就歸入。,啟用,MATCHED,topic-universe-mapping.v1
1303,南亞,TPE,SECONDARY,化工原料／塑化報價,傳統產業材料,Y,A,核心,1,0.7,塑化、石化、化工原料與報價循環；不可只因使用化學品就歸入。,啟用,MATCHED,topic-universe-mapping.v1
1711,永光,TPE,SECONDARY,化工原料／塑化報價,傳統產業材料,Y,A,核心,1,0.7,塑化、石化、化工原料與報價循環；不可只因使用化學品就歸入。,啟用,MATCHED,topic-universe-mapping.v1
1727,中華化,TPE,SECONDARY,化工原料／塑化報價,傳統產業材料,Y,A,核心,1,0.7,塑化、石化、化工原料與報價循環；不可只因使用化學品就歸入。,啟用,MATCHED,topic-universe-mapping.v1
1773,勝一,TPE,SECONDARY,化工原料／塑化報價,傳統產業材料,Y,A,核心,1,0.7,塑化、石化、化工原料與報價循環；不可只因使用化學品就歸入。,啟用,MATCHED,topic-universe-mapping.v1
2426,鼎元,TPE,PRIMARY,半導體原料,半導體材料,Y,X,核心,1,1.0,製程化學品、特殊氣體、石英耗材、光阻、靶材、清洗／蝕刻材料與晶圓製程耗材；矽晶圓應優先分到晶圓材料。,啟用,MATCHED,topic-universe-mapping.v1
4971,IET-KY,TWO,PRIMARY,半導體原料,半導體材料,Y,X,核心,1,1.3,製程化學品、特殊氣體、石英耗材、光阻、靶材、清洗／蝕刻材料與晶圓製程耗材；矽晶圓應優先分到晶圓材料。,啟用,MATCHED,topic-universe-mapping.v1
4991,環宇-KY,TWO,PRIMARY,半導體原料,半導體材料,Y,X,核心,1,1.4,製程化學品、特殊氣體、石英耗材、光阻、靶材、清洗／蝕刻材料與晶圓製程耗材；矽晶圓應優先分到晶圓材料。,啟用,MATCHED,topic-universe-mapping.v1
2455,全新,TPE,SECONDARY,半導體原料,半導體材料,Y,X,核心,1,0.0,製程化學品、特殊氣體、石英耗材、光阻、靶材、清洗／蝕刻材料與晶圓製程耗材；矽晶圓應優先分到晶圓材料。,啟用,MATCHED,topic-universe-mapping.v1
3413,京鼎,TPE,PRIMARY,半導體設備零組件,半導體設備與製程,Y,X,核心,1,1.4,真空、腔體、石英、陶瓷、精密機構、閥件、濕製程零件、耗材等設備關鍵零組件；不是整機設備商。,啟用,MATCHED,topic-universe-mapping.v1
6830,汎銓,TPE,PRIMARY,半導體設備零組件,半導體設備與製程,Y,X,核心,1,1.4,真空、腔體、石英、陶瓷、精密機構、閥件、濕製程零件、耗材等設備關鍵零組件；不是整機設備商。,啟用,MATCHED,topic-universe-mapping.v1
8091,翔名,TWO,PRIMARY,半導體設備零組件,半導體設備與製程,Y,X,核心,1,1.4,真空、腔體、石英、陶瓷、精密機構、閥件、濕製程零件、耗材等設備關鍵零組件；不是整機設備商。,啟用,MATCHED,topic-universe-mapping.v1
1568,倉佑,TPE,SECONDARY,半導體設備零組件,半導體設備與製程,Y,X,核心,1,0.7,真空、腔體、石英、陶瓷、精密機構、閥件、濕製程零件、耗材等設備關鍵零組件；不是整機設備商。,啟用,MATCHED,topic-universe-mapping.v1
1584,精剛,TWO,SECONDARY,半導體設備零組件,半導體設備與製程,Y,X,核心,1,0.8,真空、腔體、石英、陶瓷、精密機構、閥件、濕製程零件、耗材等設備關鍵零組件；不是整機設備商。,啟用,MATCHED,topic-universe-mapping.v1
2221,大甲,TWO,SECONDARY,半導體設備零組件,半導體設備與製程,Y,X,核心,1,0.7,真空、腔體、石英、陶瓷、精密機構、閥件、濕製程零件、耗材等設備關鍵零組件；不是整機設備商。,啟用,MATCHED,topic-universe-mapping.v1
6829,千附精密,TWO,SECONDARY,半導體設備零組件,半導體設備與製程,Y,X,核心,1,0.7,真空、腔體、石英、陶瓷、精密機構、閥件、濕製程零件、耗材等設備關鍵零組件；不是整機設備商。,啟用,MATCHED,topic-universe-mapping.v1
2348,海悅,TPE,PRIMARY,商辦／都市更新,建設開發,Y,B,主流,0.8,1.4,商辦、都更、危老、開發權與商用不動產。,啟用,MATCHED,topic-universe-mapping.v1
2520,冠德,TPE,PRIMARY,商辦／都市更新,建設開發,Y,B,主流,0.8,1.4,商辦、都更、危老、開發權與商用不動產。,啟用,MATCHED,topic-universe-mapping.v1
2527,宏璟,TPE,PRIMARY,商辦／都市更新,建設開發,Y,B,主流,0.8,1.3,商辦、都更、危老、開發權與商用不動產。,啟用,MATCHED,topic-universe-mapping.v1
2542,興富發,TPE,PRIMARY,商辦／都市更新,建設開發,Y,B,主流,0.8,1.4,商辦、都更、危老、開發權與商用不動產。,啟用,MATCHED,topic-universe-mapping.v1
2548,華固,TPE,PRIMARY,商辦／都市更新,建設開發,Y,B,主流,0.8,1.4,商辦、都更、危老、開發權與商用不動產。,啟用,MATCHED,topic-universe-mapping.v1
5519,隆大,TPE,PRIMARY,商辦／都市更新,建設開發,Y,B,主流,0.8,1.4,商辦、都更、危老、開發權與商用不動產。,啟用,MATCHED,topic-universe-mapping.v1
5534,長虹,TPE,PRIMARY,商辦／都市更新,建設開發,Y,B,主流,0.8,1.4,商辦、都更、危老、開發權與商用不動產。,啟用,MATCHED,topic-universe-mapping.v1
6177,達麗,TPE,PRIMARY,商辦／都市更新,建設開發,Y,B,主流,0.8,1.4,商辦、都更、危老、開發權與商用不動產。,啟用,MATCHED,topic-universe-mapping.v1
1314,中石化,TPE,SECONDARY,商辦／都市更新,建設開發,Y,B,主流,0.8,0.6,商辦、都更、危老、開發權與商用不動產。,啟用,MATCHED,topic-universe-mapping.v1
1438,三地開發,TPE,SECONDARY,商辦／都市更新,建設開發,Y,B,主流,0.8,0.8,商辦、都更、危老、開發權與商用不動產。,啟用,MATCHED,topic-universe-mapping.v1
2536,宏普,TPE,SECONDARY,商辦／都市更新,建設開發,Y,B,主流,0.8,0.6,商辦、都更、危老、開發權與商用不動產。,啟用,MATCHED,topic-universe-mapping.v1
2472,立隆電,TPE,PRIMARY,固態電容,被動元件,Y,X,主流,0.8,1.3,導電高分子、固態電容與高可靠度電容；若產品主體是鋁電解，優先歸鋁電容。,啟用,MATCHED,topic-universe-mapping.v1
6449,鈺邦,TPE,PRIMARY,固態電容,被動元件,Y,X,主流,0.8,1.3,導電高分子、固態電容與高可靠度電容；若產品主體是鋁電解，優先歸鋁電容。,啟用,MATCHED,topic-universe-mapping.v1
8042,金山電,TWO,PRIMARY,固態電容,被動元件,Y,X,主流,0.8,1.3,導電高分子、固態電容與高可靠度電容；若產品主體是鋁電解，優先歸鋁電容。,啟用,MATCHED,topic-universe-mapping.v1
2303,聯電,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.4,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
2317,鴻海,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
2327,國巨,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.4,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
2330,台積電,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
2353,宏碁,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.2,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
2356,英業達,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.4,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
2357,華碩,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.4,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
2360,致茂,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
2382,廣達,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
2454,聯發科,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
2492,華新科,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.3,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
3008,大立光,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.4,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
3034,聯詠,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
3037,欣興,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
3231,緯創,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
3443,創意,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
3481,群創,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
3529,力旺,TWO,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
3661,世芯-KY,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
3711,日月光投控,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
4958,臻鼎-KY,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.4,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
5269,祥碩,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
5274,信驊,TWO,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
5347,世界,TWO,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.4,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
5434,崇越,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.4,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
6147,頎邦,TWO,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.4,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
6214,精誠,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
6239,力成,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
6462,神盾,TWO,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.4,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
6488,環球晶,TWO,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
6505,台塑化,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.4,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
6526,達發,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
6643,M31,TWO,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
6669,緯穎,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
6770,力積電,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.3,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
8016,矽創,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.4,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
8046,南電,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.4,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
8054,安國,TWO,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.4,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
8069,元太,TWO,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
8150,南茂,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.4,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
8210,藍天,TPE,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.3,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
8299,群聯,TWO,PRIMARY,大型電子權值,大型權值,Y,D,核心,1,1.5,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
3532,台勝科,TPE,SECONDARY,大型電子權值,大型權值,Y,D,核心,1,0.7,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
6182,合晶,TWO,SECONDARY,大型電子權值,大型權值,Y,D,核心,1,0.7,大型電子市值權值股標記；只作市場權重與觀察用途，不取代產業細題材。,啟用,MATCHED,topic-universe-mapping.v1
2406,國碩,TPE,PRIMARY,太陽能,電力與能源,Y,X,核心,0.9,1.0,太陽能電池、模組、矽晶圓、導電漿、網版、案場與 EPC。,啟用,MATCHED,topic-universe-mapping.v1
3058,立德,TPE,PRIMARY,太陽能,電力與能源,Y,X,核心,0.9,1.1,太陽能電池、模組、矽晶圓、導電漿、網版、案場與 EPC。,啟用,MATCHED,topic-universe-mapping.v1
3576,聯合再生,TPE,PRIMARY,太陽能,電力與能源,Y,X,核心,0.9,1.2,太陽能電池、模組、矽晶圓、導電漿、網版、案場與 EPC。,啟用,MATCHED,topic-universe-mapping.v1
3691,碩禾,TWO,PRIMARY,太陽能,電力與能源,Y,X,核心,0.9,1.1,太陽能電池、模組、矽晶圓、導電漿、網版、案場與 EPC。,啟用,MATCHED,topic-universe-mapping.v1
4934,太極,TPE,PRIMARY,太陽能,電力與能源,Y,X,核心,0.9,1.1,太陽能電池、模組、矽晶圓、導電漿、網版、案場與 EPC。,啟用,MATCHED,topic-universe-mapping.v1
5483,中美晶,TWO,PRIMARY,太陽能,電力與能源,Y,X,核心,0.9,1.4,太陽能電池、模組、矽晶圓、導電漿、網版、案場與 EPC。,啟用,MATCHED,topic-universe-mapping.v1
